country_code,iso3,year,indicator_code,value
CTY146,EGY,2017,EN.ATM.CO2E.KT,20445
CTY146,EGY,2018,EN.ATM.CO2E.KT,31184
CTY146,EGY,2019,EN.ATM.CO2E.KT,1112
CTY147,EL ,2010,EN.ATM.CO2E.KT,7541
CTY147,EL ,2011,EN.ATM.CO2E.KT,35907
CTY147,EL ,2012,EN.ATM.CO2E.KT,13022
CTY147,EL ,2013,EN.ATM.CO2E.KT,45692
CTY147,EL ,2014,EN.ATM.CO2E.KT,276
CTY147,EL ,2015,EN.ATM.CO2E.KT,8229
CTY147,EL ,2016,EN.ATM.CO2E.KT,48757
CTY147,EL ,2017,EN.ATM.CO2E.KT,26996
CTY147,EL ,2018,EN.ATM.CO2E.KT,16933
CTY147,EL ,2019,EN.ATM.CO2E.KT,26444
CTY148,EST,2010,EN.ATM.CO2E.KT,57030
CTY148,EST,2011,EN.ATM.CO2E.KT,8035
CTY148,EST,2012,EN.ATM.CO2E.KT,34951
CTY148,EST,2013,EN.ATM.CO2E.KT,1234
CTY148,EST,2014,EN.ATM.CO2E.KT,16580
CTY148,EST,2015,EN.ATM.CO2E.KT,47245
CTY148,EST,2016,EN.ATM.CO2E.KT,25480
CTY148,EST,2017,EN.ATM.CO2E.KT,52231
CTY148,EST,2018,EN.ATM.CO2E.KT,30632
CTY148,EST,2019,EN.ATM.CO2E.KT,75468
CTY149,ETH,2010,EN.ATM.CO2E.KT,19122
CTY149,ETH,2011,EN.ATM.CO2E.KT,14570
CTY149,ETH,2012,EN.ATM.CO2E.KT,7113
CTY149,ETH,2013,EN.ATM.CO2E.KT,5406
CTY149,ETH,2014,EN.ATM.CO2E.KT,5179
CTY149,ETH,2015,EN.ATM.CO2E.KT,24193
CTY149,ETH,2016,EN.ATM.CO2E.KT,25657
CTY149,ETH,2017,EN.ATM.CO2E.KT,30686
CTY149,ETH,2018,EN.ATM.CO2E.KT,8076
CTY149,ETH,2019,EN.ATM.CO2E.KT,11894
