country_code,iso3,year,indicator_code,value
CTY146,EGY,2016,SP.DYN.LE00.IN,67.3
CTY146,EGY,2017,SP.DYN.LE00.IN,67.9
CTY146,EGY,2018,SP.DYN.LE00.IN,67.6
CTY146,EGY,2019,SP.DYN.LE00.IN,67.5
CTY147,EL ,2010,SP.DYN.LE00.IN,61.3
CTY147,EL ,2011,SP.DYN.LE00.IN,60.0
CTY147,EL ,2012,SP.DYN.LE00.IN,70.2
CTY147,EL ,2013,SP.DYN.LE00.IN,76.5
CTY147,EL ,2014,SP.DYN.LE00.IN,66.8
CTY147,EL ,2015,SP.DYN.LE00.IN,71.8
CTY147,EL ,2016,SP.DYN.LE00.IN,74.4
CTY147,EL ,2017,SP.DYN.LE00.IN,64.0
CTY147,EL ,2018,SP.DYN.LE00.IN,69.9
CTY147,EL ,2019,SP.DYN.LE00.IN,66.0
CTY148,EST,2010,SP.DYN.LE00.IN,79.6
CTY148,EST,2011,SP.DYN.LE00.IN,79.4
CTY148,EST,2012,SP.DYN.LE00.IN,64.0
CTY148,EST,2013,SP.DYN.LE00.IN,72.3
CTY148,EST,2014,SP.DYN.LE00.IN,76.4
CTY148,EST,2015,SP.DYN.LE00.IN,75.1
CTY148,EST,2016,SP.DYN.LE00.IN,70.5
CTY148,EST,2017,SP.DYN.LE00.IN,77.8
CTY148,EST,2018,SP.DYN.LE00.IN,64.6
CTY148,EST,2019,SP.DYN.LE00.IN,68.2
CTY149,ETH,2010,SP.DYN.LE00.IN,64.7
CTY149,ETH,2011,SP.DYN.LE00.IN,74.7
CTY149,ETH,2012,SP.DYN.LE00.IN,66.5
CTY149,ETH,2013,SP.DYN.LE00.IN,69.0
CTY149,ETH,2014,SP.DYN.LE00.IN,73.7
CTY149,ETH,2015,SP.DYN.LE00.IN,74.2
CTY149,ETH,2016,SP.DYN.LE00.IN,64.6
CTY149,ETH,2017,SP.DYN.LE00.IN,76.3
CTY149,ETH,2018,SP.DYN.LE00.IN,72.7
CTY149,ETH,2019,SP.DYN.LE00.IN,63.5
